#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,36966,17221,2768.671774,32,5.144736,205,32.958464,204,32.797691,115,18.488895,1,0.160773,0,0.000000
305746,0.022475,240933,36800,18696,3103.933459,40,6.640850,210,34.864464,208,34.532422,107,17.764275,2,0.332043,1,0.166021
305747,0.023100,63059,8942,4213,2672.417894,5,3.171633,40,25.373063,40,25.373063,23,14.589511,0,0.000000,0,0.000000
305748,0.022500,61438,9403,4701,3060.646505,5,3.255314,52,33.855269,51,33.204206,26,16.927634,1,0.651063,0,0.000000
305749,0.022200,61041,9401,4887,3202.437706,7,4.587081,56,36.696647,55,36.041349,23,15.071837,1,0.655297,1,0.655297
305750,0.024111,60062,8500,4187,2788.451933,5,3.329892,64,42.622623,63,41.956645,35,23.309247,1,0.665978,0,0.000000
305751,0.022300,62092,8547,4086,2632.223153,5,3.221027,59,38.008117,59,38.008117,37,23.835599,0,0.000000,0,0.000000
305752,0.022200,61887,8752,4382,2832.258794,8,5.170714,58,37.487679,58,37.487679,31,20.036518,0,0.000000,0,0.000000
305753,0.021500,60433,8232,3961,2621.746397,5,3.309450,34,22.504261,34,22.504261,24,15.885361,0,0.000000,0,0.000000
305754,0.021600,61122,8461,4206,2752.527731,3,1.963287,49,32.067014,48,31.412585,24,15.706292,1,0.654429,0,0.000000
305755,0.021700,61475,8635,4263,2773.810492,11,7.157381,51,33.184221,49,31.882879,30,19.520130,2,1.301342,0,0.000000
305756,0.023471,113035,16934,8119,2873.092405,14,4.954218,101,35.741142,99,35.033397,36,12.739417,2,0.707745,0,0.000000
305757,0.021842,1717374,214242,102433,2385.805305,144,3.353958,1199,27.926357,1183,27.553695,472,10.993528,16,0.372662,2,0.046583
305758,0.002923,626302,11710,5641,360.273478,6,0.383202,50,3.193348,48,3.065614,24,1.532807,2,0.127734,1,0.063867
306126,0.041094,1521414,164274,43491,1143.436303,19,0.499535,314,8.255478,312,8.202895,120,3.154960,2,0.052583,1,0.026291
306139,0.085532,653362,143610,37964,2324.224549,12,0.734662,303,18.550206,301,18.427763,111,6.795620,2,0.122444,0,0.000000
306425,0.243153,17322,10360,2736,6317.977139,2,4.618404,25,57.730054,24,55.420852,4,9.236809,1,2.309202,0,0.000000
306432,0.018331,52426,2730,714,544.767863,0,0.000000,5,3.814901,5,3.814901,2,1.525960,0,0.000000,0,0.000000
306458,0.232209,689146,415471,109854,6376.239578,57,3.308443,791,45.911897,787,45.679725,266,15.439399,4,0.232171,1,0.058043
306459,0.219250,11327,6253,1644,5805.597246,0,0.000000,13,45.908007,13,45.908007,4,14.125541,0,0.000000,0,0.000000
