#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,18,2.893914,45,7.234785,41,6.591693,10,1.607730,4,0.643092,2,0.321546
305746,0.022475,240933,3455,1948,323.409413,22,3.652468,50,8.301063,47,7.802999,9,1.494191,3,0.498064,1,0.166021
305747,0.023100,63059,870,587,372.349704,1,0.634327,15,9.514899,14,8.880572,2,1.268653,1,0.634327,0,0.000000
305748,0.022500,61438,819,358,233.080504,4,2.604251,12,7.812754,12,7.812754,0,0.000000,0,0.000000,0,0.000000
305749,0.022200,61041,843,377,247.047067,5,3.276486,15,9.829459,14,9.174162,0,0.000000,1,0.655297,0,0.000000
305750,0.024111,60062,820,574,382.271653,4,2.663914,13,8.657720,13,8.657720,3,1.997935,0,0.000000,0,0.000000
305751,0.022300,62092,787,565,363.976036,2,1.288411,10,6.442054,9,5.797848,3,1.932616,1,0.644205,0,0.000000
305752,0.022200,61887,830,601,388.449917,3,1.939018,15,9.695089,14,9.048750,4,2.585357,1,0.646339,0,0.000000
305753,0.021500,60433,795,564,373.305975,2,1.323780,13,8.604570,13,8.604570,2,1.323780,0,0.000000,0,0.000000
305754,0.021600,61122,859,597,390.694022,2,1.308858,9,5.889860,9,5.889860,4,2.617715,0,0.000000,0,0.000000
305755,0.021700,61475,815,569,370.231802,6,3.904026,14,9.109394,13,8.458723,2,1.301342,1,0.650671,0,0.000000
305756,0.023471,113035,1600,626,221.524307,7,2.477109,35,12.385544,34,12.031672,2,0.707745,1,0.353873,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,61,1.420774,292,6.801081,284,6.614750,31,0.722033,8,0.186331,0,0.000000
305758,0.002923,626302,934,619,39.533644,5,0.319335,13,0.830270,13,0.830270,3,0.191601,0,0.000000,0,0.000000
306029,0.275000,259155,4786,1315,202.967336,0,0.000000,87,13.428257,86,13.273909,8,1.234782,1,0.154348,0,0.000000
306091,0.381910,1782405,129805,35001,785.478048,128,2.872523,2438,54.712593,2418,54.263762,97,2.176834,20,0.448832,4,0.089766
306126,0.041094,1521414,12672,3441,90.468472,9,0.236622,257,6.756872,255,6.704290,11,0.289205,2,0.052583,0,0.000000
306139,0.085532,653362,11220,3053,186.910166,6,0.367331,205,12.550470,204,12.489248,14,0.857105,1,0.061222,0,0.000000
306425,0.243153,986696,47482,12890,522.552032,38,1.540495,872,35.350300,865,35.066525,47,1.905349,7,0.283775,2,0.081079
306432,0.018331,1416543,5393,1472,41.565981,3,0.084713,81,2.287258,81,2.287258,3,0.084713,0,0.000000,0,0.000000
306458,0.232209,689146,32438,8706,505.321079,31,1.799328,564,32.736169,558,32.387912,31,1.799328,6,0.348257,2,0.116086
306459,0.219250,11327,461,153,540.301933,0,0.000000,9,31.782467,9,31.782467,0,0.000000,0,0.000000,0,0.000000
